Batch,Provinsi,Kab/kota,Kategori,Divaksin 1
PETUGAS PUBLIK,Lampung,Kota Metro,PEGAWAI PEMERINTAH,3
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEGAWAI PEMERINTAH,1
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEGAWAI PEMERINTAH,4
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEGAWAI PEMERINTAH,13
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PEGAWAI PEMERINTAH,18
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PENDIDIK,3
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PENDIDIK,16
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PENDIDIK,87
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PENDIDIK,20
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PENDIDIK,4
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PENDIDIK,116
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PENDIDIK,87
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PENDIDIK,142
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PENDIDIK,4
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PENDIDIK,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PENDIDIK,105
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PENDIDIK,10
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PENDIDIK,4
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PENDIDIK,12
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PENDIDIK,25
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PENDIDIK,34
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PENDIDIK,3
PETUGAS PUBLIK,Lampung,Kota Metro,PENDIDIK,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PENDIDIK,88
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PENDIDIK,28
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PENDIDIK,129
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PENDIDIK,23
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PENDIDIK,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PENDIDIK,79
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PENDIDIK,64
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PENDIDIK,11
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PENDIDIK,3
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PENDIDIK,4
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,3
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,36
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,5
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,18
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,LANSIA,3
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Mesuji,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,LANSIA,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,31
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,0
PETUGAS PUBLIK,Lampung,Kota Metro,LANSIA,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,LANSIA,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PELAYAN PUBLIK,197
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PELAYAN PUBLIK,15
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PELAYAN PUBLIK,380
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PELAYAN PUBLIK,59
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,8
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PELAYAN PUBLIK,48
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PELAYAN PUBLIK,470
PETUGAS PUBLIK,Lampung,Kota Metro,PELAYAN PUBLIK,88
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PELAYAN PUBLIK,196
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,10
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,194
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PELAYAN PUBLIK,311
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PELAYAN PUBLIK,37
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PELAYAN PUBLIK,38
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PELAYAN PUBLIK,105
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PELAYAN PUBLIK,2
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PELAYAN PUBLIK,25
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PELAYAN PUBLIK,267
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PELAYAN PUBLIK,60
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,80
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PELAYAN PUBLIK,50
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PELAYAN PUBLIK,292
PETUGAS PUBLIK,Lampung,Kota Metro,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PELAYAN PUBLIK,66
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,47
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,355
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PELAYAN PUBLIK,126
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,Menunggu Konfirmasi,1620
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,Menunggu Konfirmasi,66
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,Menunggu Konfirmasi,98
PETUGAS PUBLIK,Lampung,Kota Metro,Menunggu Konfirmasi,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,Menunggu Konfirmasi,186
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,Menunggu Konfirmasi,19
PETUGAS PUBLIK,Lampung,Kab. Mesuji,Menunggu Konfirmasi,36
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,Menunggu Konfirmasi,50
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,Menunggu Konfirmasi,15
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,Menunggu Konfirmasi,4
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,Menunggu Konfirmasi,36
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,Menunggu Konfirmasi,12
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,Menunggu Konfirmasi,8
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,Menunggu Konfirmasi,2750
PETUGAS PUBLIK,Lampung,Kota Metro,Menunggu Konfirmasi,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,Menunggu Konfirmasi,9
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,Menunggu Konfirmasi,11
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,Menunggu Konfirmasi,19
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,Menunggu Konfirmasi,28
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,Menunggu Konfirmasi,2
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,Menunggu Konfirmasi,18
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,Menunggu Konfirmasi,6
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,Menunggu Konfirmasi,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,Menunggu Konfirmasi,33
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,Menunggu Konfirmasi,29
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,Menunggu Konfirmasi,1521
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,Menunggu Konfirmasi,37
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,Menunggu Konfirmasi,31
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,2
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,48
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,LANSIA,2
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,LANSIA,2
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,20
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,LANSIA,22
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,LANSIA,8
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,LANSIA,9
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,LANSIA,25
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,LANSIA,73
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,4
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,29
PETUGAS PUBLIK,Lampung,Kota Metro,LANSIA,34
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,LANSIA,3
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,LANSIA,14
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,LANSIA,3
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,LANSIA,13
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,LANSIA,29
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,LANSIA,55
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,9
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,LANSIA,32
PETUGAS PUBLIK,Lampung,Kota Metro,LANSIA,14
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,LANSIA,3
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,LANSIA,0
PETUGAS PUBLIK,Lampung,Kota Metro,LANSIA,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,LANSIA,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEDAGANG PASAR,13
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,62
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PEDAGANG PASAR,4
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEDAGANG PASAR,7
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,24
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PEDAGANG PASAR,3
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PEDAGANG PASAR,4
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,27
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,438
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,425
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,6
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,17
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,35
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PEGAWAI PEMERINTAH,16
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PEGAWAI PEMERINTAH,5
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEGAWAI PEMERINTAH,99
PETUGAS PUBLIK,Lampung,Kota Metro,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PEGAWAI PEMERINTAH,6
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEGAWAI PEMERINTAH,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEGAWAI PEMERINTAH,8
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PEGAWAI PEMERINTAH,15
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEGAWAI PEMERINTAH,9
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PEGAWAI PEMERINTAH,15
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEGAWAI PEMERINTAH,10
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PEGAWAI PEMERINTAH,60
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PEGAWAI PEMERINTAH,12
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEGAWAI PEMERINTAH,18
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PEGAWAI PEMERINTAH,79
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEGAWAI PEMERINTAH,2
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PEGAWAI PEMERINTAH,0
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PEGAWAI PEMERINTAH,13
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEGAWAI PEMERINTAH,10
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PEGAWAI PEMERINTAH,3
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,POLRI,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,POLRI,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,POLRI,23
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,POLRI,43
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,POLRI,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,POLRI,8
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,POLRI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,POLRI,3
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,POLRI,11
PETUGAS PUBLIK,Lampung,Kab. Mesuji,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,POLRI,33
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,POLRI,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,POLRI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,POLRI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,POLRI,3
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,POLRI,1
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,POLRI,1
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,POLRI,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PELAYAN PUBLIK,17
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PELAYAN PUBLIK,2
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,12
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PELAYAN PUBLIK,7
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PELAYAN PUBLIK,11
PETUGAS PUBLIK,Lampung,Kota Metro,PELAYAN PUBLIK,4
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,5
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,5
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PELAYAN PUBLIK,2
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PELAYAN PUBLIK,17
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PELAYAN PUBLIK,3
PETUGAS PUBLIK,Lampung,Kota Metro,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,8
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,9
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Mesuji,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PELAYAN PUBLIK,3
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PELAYAN PUBLIK,3
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PELAYAN PUBLIK,9
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PELAYAN PUBLIK,16
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PELAYAN PUBLIK,821
PETUGAS PUBLIK,Lampung,Kota Metro,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,39
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Utara,PELAYAN PUBLIK,3
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PELAYAN PUBLIK,14
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PELAYAN PUBLIK,22
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,14
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Pesisir Barat,PELAYAN PUBLIK,1
PETUGAS PUBLIK,Lampung,Kab. Tanggamus,PELAYAN PUBLIK,11
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PELAYAN PUBLIK,7
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PELAYAN PUBLIK,399
PETUGAS PUBLIK,Lampung,Kota Metro,PELAYAN PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,5
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,PELAYAN PUBLIK,4
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PELAYAN PUBLIK,8
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PELAYAN PUBLIK,28
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,TNI,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,0
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,59
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,TNI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,TNI,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,TNI,0
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,TNI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,TNI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,TNI,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,TNI,1
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,TNI,2
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,1
PETUGAS PUBLIK,Lampung,Kota Metro,TNI,3
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Barat,TNI,2
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,TNI,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,0
PETUGAS PUBLIK,Lampung,Kota Metro,TNI,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TNI,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,TRANSPORTASI PUBLIK,19
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,TRANSPORTASI PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,TRANSPORTASI PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,TRANSPORTASI PUBLIK,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,4
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEDAGANG PASAR,2
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,5
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,7
PETUGAS PUBLIK,Lampung,Kab. Pringsewu,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,3
PETUGAS PUBLIK,Lampung,Kab. Pesawaran,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kota Bandar Lampung,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Timur,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Tulang Bawang Barat,PEDAGANG PASAR,1
PETUGAS PUBLIK,Lampung,Kab. Way Kanan,PEDAGANG PASAR,43
PETUGAS PUBLIK,Lampung,Kab. Lampung Selatan,PEDAGANG PASAR,0
PETUGAS PUBLIK,Lampung,Kab. Lampung Tengah,PEDAGANG PASAR,1
